year,system,system_name,subject,grade,student_group,valid_tests,n_below,n_approaching,n_met_expectations,n_exceeded_expectations,pct_below,pct_approaching,pct_met_expectations,pct_exceeded_expectations,pct_met_exceeded
2022,610,Meigs County,HS English,9th through 12th,Students with Disabilities,30,**,**,**,**,**,**,**,**,**
2022,610,Meigs County,HS English,9th through 12th,Super Subgroup,88,18,46,23,1,20.5,52.3,26.1,1.1,27.3
2022,610,Meigs County,HS Math,9th through 12th,All Students,364,215,105,40,4,59.1,28.8,11,1.1,12.1
2022,610,Meigs County,HS Math,9th through 12th,Black/Hispanic/Native American,13,**,**,**,**,**,**,**,**,23.1
2022,610,Meigs County,HS Math,9th through 12th,Economically Disadvantaged,87,**,**,**,**,**,**,**,**,5.7
2022,610,Meigs County,HS Math,9th through 12th,Students with Disabilities,38,**,**,**,**,**,**,**,**,**
2022,610,Meigs County,HS Math,9th through 12th,Super Subgroup,124,**,**,**,**,**,**,**,**,6.5
2022,610,Meigs County,Math,3rd through 5th,All Students,353,94,155,82,22,26.7,43.9,23.2,6.2,29.5
2022,610,Meigs County,Math,3rd through 5th,Black/Hispanic/Native American,22,**,**,**,**,**,**,**,**,13.6
2022,610,Meigs County,Math,3rd through 5th,Economically Disadvantaged,122,38,65,17,2,31.2,53.3,13.9,1.6,15.6
2022,610,Meigs County,Math,3rd through 5th,English Learners with Transitional 1-4,2,*,*,*,*,*,*,*,*,*
2022,610,Meigs County,Math,3rd through 5th,Students with Disabilities,55,30,21,2,2,54.6,38.2,3.6,3.6,7.3
2022,610,Meigs County,Math,3rd through 5th,Super Subgroup,165,63,79,19,4,38.2,47.9,11.5,2.4,13.9
2022,610,Meigs County,Math,3rd through 8th,All Students,736,210,313,179,34,28.6,42.5,24.3,4.6,28.9
2022,610,Meigs County,Math,3rd through 8th,Black/Hispanic/Native American,47,**,**,**,**,**,**,**,**,21.3
2022,610,Meigs County,Math,3rd through 8th,Economically Disadvantaged,234,92,103,35,4,39.3,44,15,1.7,16.7
2022,610,Meigs County,Math,3rd through 8th,English Learners with Transitional 1-4,5,*,*,*,*,*,*,*,*,*
2022,610,Meigs County,Math,3rd through 8th,Students with Disabilities,129,82,40,5,2,63.5,31,3.9,1.6,5.4
2022,610,Meigs County,Math,3rd through 8th,Super Subgroup,339,150,139,44,6,44.2,41,13,1.8,14.7
2022,610,Meigs County,Math,6th through 8th,All Students,383,116,158,97,12,30.3,41.3,25.3,3.1,28.5
2022,610,Meigs County,Math,6th through 8th,Black/Hispanic/Native American,25,**,**,**,**,**,**,**,**,28
2022,610,Meigs County,Math,6th through 8th,Economically Disadvantaged,112,54,38,18,2,48.2,33.9,16.1,1.8,17.9
2022,610,Meigs County,Math,6th through 8th,English Learners with Transitional 1-4,3,*,*,*,*,*,*,*,*,*
2022,610,Meigs County,Math,6th through 8th,Students with Disabilities,74,**,**,**,**,**,**,**,**,4.1
2022,610,Meigs County,Math,6th through 8th,Super Subgroup,174,87,60,25,2,50,34.5,14.4,1.1,15.5
2022,610,Meigs County,Science,3rd through 5th,All Students,353,70,148,123,12,19.9,41.9,34.8,3.4,38.2
2022,610,Meigs County,Science,3rd through 5th,Black/Hispanic/Native American,22,**,**,**,**,**,**,**,**,13.6
2022,610,Meigs County,Science,3rd through 5th,Economically Disadvantaged,122,35,59,25,3,28.6,48.4,20.5,2.5,23
2022,610,Meigs County,Science,3rd through 5th,English Learners with Transitional 1-4,2,*,*,*,*,*,*,*,*,*
2022,610,Meigs County,Science,3rd through 5th,Students with Disabilities,55,21,27,6,1,38.2,49.1,10.9,1.8,12.7
2022,610,Meigs County,Science,3rd through 5th,Super Subgroup,165,50,81,31,3,30.3,49.1,18.8,1.8,20.6
2022,610,Meigs County,Science,3rd through 8th,All Students,736,135,335,247,19,18.3,45.5,33.6,2.6,36.1
2022,610,Meigs County,Science,3rd through 8th,Black/Hispanic/Native American,47,**,**,**,**,**,**,**,**,25.5
2022,610,Meigs County,Science,3rd through 8th,Economically Disadvantaged,234,68,115,47,4,29.1,49.1,20.1,1.7,21.8
2022,610,Meigs County,Science,3rd through 8th,English Learners with Transitional 1-4,5,*,*,*,*,*,*,*,*,*
2022,610,Meigs County,Science,3rd through 8th,Students with Disabilities,129,**,**,**,**,**,**,**,**,10.9
2022,610,Meigs County,Science,3rd through 8th,Super Subgroup,339,99,172,64,4,29.2,50.7,18.9,1.2,20.1
2022,610,Meigs County,Science,6th through 8th,All Students,383,65,187,124,7,17,48.8,32.4,1.8,34.2
2022,610,Meigs County,Science,6th through 8th,Black/Hispanic/Native American,25,**,**,**,**,**,**,**,**,36
2022,610,Meigs County,Science,6th through 8th,Economically Disadvantaged,112,**,**,**,**,**,**,**,**,20.5
2022,610,Meigs County,Science,6th through 8th,English Learners with Transitional 1-4,3,*,*,*,*,*,*,*,*,*
2022,610,Meigs County,Science,6th through 8th,Students with Disabilities,74,**,**,**,**,**,**,**,**,9.5
2022,610,Meigs County,Science,6th through 8th,Super Subgroup,174,**,**,**,**,**,**,**,**,19.5
2022,610,Meigs County,Social Studies,3rd through 8th,All Students,383,96,157,124,6,25,41,32.4,1.6,33.9
2022,610,Meigs County,Social Studies,3rd through 8th,Black/Hispanic/Native American,25,**,**,**,**,**,**,**,**,24
2022,610,Meigs County,Social Studies,3rd through 8th,Economically Disadvantaged,112,**,**,**,**,**,**,**,**,18.8
2022,610,Meigs County,Social Studies,3rd through 8th,English Learners with Transitional 1-4,3,*,*,*,*,*,*,*,*,*
2022,610,Meigs County,Social Studies,3rd through 8th,Students with Disabilities,74,**,**,**,**,**,**,**,**,6.8
2022,610,Meigs County,Social Studies,3rd through 8th,Super Subgroup,174,**,**,**,**,**,**,**,**,17.2
2022,610,Meigs County,Social Studies,6th through 8th,All Students,383,96,157,124,6,25,41,32.4,1.6,33.9
2022,610,Meigs County,Social Studies,6th through 8th,Black/Hispanic/Native American,25,**,**,**,**,**,**,**,**,24
2022,610,Meigs County,Social Studies,6th through 8th,Economically Disadvantaged,112,**,**,**,**,**,**,**,**,18.8
2022,610,Meigs County,Social Studies,6th through 8th,English Learners with Transitional 1-4,3,*,*,*,*,*,*,*,*,*
2022,610,Meigs County,Social Studies,6th through 8th,Students with Disabilities,74,**,**,**,**,**,**,**,**,6.8
2022,610,Meigs County,Social Studies,6th through 8th,Super Subgroup,174,**,**,**,**,**,**,**,**,17.2
2022,610,Meigs County,US History,9th through 12th,All Students,93,22,43,26,2,23.6,46.2,28,2.2,30.1
2022,610,Meigs County,US History,9th through 12th,Black/Hispanic/Native American,1,*,*,*,*,*,*,*,*,*
2022,610,Meigs County,US History,9th through 12th,Economically Disadvantaged,29,**,**,**,**,**,**,**,**,27.6
2022,610,Meigs County,US History,9th through 12th,Students with Disabilities,12,**,**,**,**,**,**,**,**,8.3
2022,610,Meigs County,US History,9th through 12th,Super Subgroup,37,**,**,**,**,**,**,**,**,24.3
2022,620,Monroe County,Biology I,9th through 12th,All Students,420,106,163,139,12,25.2,38.8,33.1,2.9,36
2022,620,Monroe County,Biology I,9th through 12th,Black/Hispanic/Native American,53,24,16,11,2,45.2,30.2,20.8,3.8,24.5
2022,620,Monroe County,Biology I,9th through 12th,Economically Disadvantaged,118,37,51,28,2,31.4,43.2,23.7,1.7,25.4
2022,620,Monroe County,Biology I,9th through 12th,English Learners with Transitional 1-4,15,7,2,4,2,46.7,13.3,26.7,13.3,40
2022,620,Monroe County,Biology I,9th through 12th,Students with Disabilities,42,**,**,**,**,**,**,**,**,4.8
2022,620,Monroe County,Biology I,9th through 12th,Super Subgroup,183,70,72,37,4,38.3,39.3,20.2,2.2,22.4
2022,620,Monroe County,ELA,3rd through 5th,All Students,925,281,381,218,45,30.3,41.2,23.6,4.9,28.4
2022,620,Monroe County,ELA,3rd through 5th,Black/Hispanic/Native American,81,26,36,17,2,32.1,44.4,21,2.5,23.5
2022,620,Monroe County,ELA,3rd through 5th,Economically Disadvantaged,339,135,138,56,10,39.9,40.7,16.5,2.9,19.5
2022,620,Monroe County,ELA,3rd through 5th,English Learners with Transitional 1-4,13,**,**,**,**,**,**,**,**,23.1
2022,620,Monroe County,ELA,3rd through 5th,Students with Disabilities,128,**,**,**,**,**,**,**,**,3.1
2022,620,Monroe County,ELA,3rd through 5th,Super Subgroup,452,190,184,65,13,42,40.7,14.4,2.9,17.3
2022,620,Monroe County,ELA,3rd through 8th,All Students,1895,571,834,414,76,30.2,44,21.8,4,25.9
2022,620,Monroe County,ELA,3rd through 8th,Black/Hispanic/Native American,186,51,95,34,6,27.4,51.1,18.3,3.2,21.5
2022,620,Monroe County,ELA,3rd through 8th,Economically Disadvantaged,688,276,298,101,13,40.1,43.3,14.7,1.9,16.6
2022,620,Monroe County,ELA,3rd through 8th,English Learners with Transitional 1-4,34,**,**,**,**,**,**,**,**,14.7
2022,620,Monroe County,ELA,3rd through 8th,Students with Disabilities,264,**,**,**,**,**,**,**,**,1.5
2022,620,Monroe County,ELA,3rd through 8th,Super Subgroup,936,395,400,122,19,42.3,42.7,13,2,15.1
2022,620,Monroe County,ELA,6th through 8th,All Students,970,290,453,196,31,29.9,46.7,20.2,3.2,23.4
2022,620,Monroe County,ELA,6th through 8th,Black/Hispanic/Native American,105,25,59,17,4,23.8,56.2,16.2,3.8,20
2022,620,Monroe County,ELA,6th through 8th,Economically Disadvantaged,349,**,**,**,**,**,**,**,**,13.8
2022,620,Monroe County,ELA,6th through 8th,English Learners with Transitional 1-4,21,**,**,**,**,**,**,**,**,9.5
2022,620,Monroe County,ELA,6th through 8th,Students with Disabilities,136,**,**,**,**,**,**,**,**,**
2022,620,Monroe County,ELA,6th through 8th,Super Subgroup,484,205,216,57,6,42.4,44.6,11.8,1.2,13
2022,620,Monroe County,HS English,9th through 12th,All Students,863,126,420,268,49,14.5,48.7,31.1,5.7,36.7
2022,620,Monroe County,HS English,9th through 12th,Black/Hispanic/Native American,106,26,53,21,6,24.5,50,19.8,5.7,25.5
2022,620,Monroe County,HS English,9th through 12th,Economically Disadvantaged,264,47,160,47,10,17.8,60.6,17.8,3.8,21.6
2022,620,Monroe County,HS English,9th through 12th,English Learners with Transitional 1-4,19,7,7,1,4,36.8,36.8,5.3,21.1,26.3
2022,620,Monroe County,HS English,9th through 12th,Students with Disabilities,116,**,**,**,**,**,**,**,**,1.7
2022,620,Monroe County,HS English,9th through 12th,Super Subgroup,385,94,210,65,16,24.4,54.5,16.9,4.2,21
2022,620,Monroe County,HS Math,9th through 12th,All Students,1165,666,313,156,30,57.1,26.9,13.4,2.6,16
2022,620,Monroe County,HS Math,9th through 12th,Black/Hispanic/Native American,147,**,**,**,**,**,**,**,**,10.9
2022,620,Monroe County,HS Math,9th through 12th,Economically Disadvantaged,332,**,**,**,**,**,**,**,**,10.5
2022,620,Monroe County,HS Math,9th through 12th,English Learners with Transitional 1-4,28,21,2,3,2,75.1,7.1,10.7,7.1,17.9
2022,620,Monroe County,HS Math,9th through 12th,Students with Disabilities,102,**,**,**,**,**,**,**,**,1
2022,620,Monroe County,HS Math,9th through 12th,Super Subgroup,482,**,**,**,**,**,**,**,**,10.2
2022,620,Monroe County,Math,3rd through 5th,All Students,923,333,341,187,62,36.1,36.9,20.3,6.7,27
2022,620,Monroe County,Math,3rd through 5th,Black/Hispanic/Native American,81,31,31,17,2,38.2,38.3,21,2.5,23.5
2022,620,Monroe County,Math,3rd through 5th,Economically Disadvantaged,341,145,130,54,12,42.6,38.1,15.8,3.5,19.4
2022,620,Monroe County,Math,3rd through 5th,English Learners with Transitional 1-4,13,5,5,2,1,38.4,38.5,15.4,7.7,23.1
2022,620,Monroe County,Math,3rd through 5th,Students with Disabilities,128,104,18,4,2,81.2,14.1,3.1,1.6,4.7
2022,620,Monroe County,Math,3rd through 5th,Super Subgroup,453,213,159,65,16,47.1,35.1,14.3,3.5,17.9
2022,620,Monroe County,Math,3rd through 8th,All Students,1886,699,727,362,98,37.1,38.5,19.2,5.2,24.4
2022,620,Monroe County,Math,3rd through 8th,Black/Hispanic/Native American,186,80,71,31,4,42.9,38.2,16.7,2.2,18.8
2022,620,Monroe County,Math,3rd through 8th,Economically Disadvantaged,683,327,245,97,14,47.9,35.9,14.2,2,16.3
2022,620,Monroe County,Math,3rd through 8th,English Learners with Transitional 1-4,34,16,15,2,1,47.1,44.1,5.9,2.9,8.8
2022,620,Monroe County,Math,3rd through 8th,Students with Disabilities,263,**,**,**,**,**,**,**,**,3.4
2022,620,Monroe County,Math,3rd through 8th,Super Subgroup,930,475,314,121,20,51,33.8,13,2.2,15.2
2022,620,Monroe County,Math,6th through 8th,All Students,963,366,386,175,36,38,40.1,18.2,3.7,21.9
2022,620,Monroe County,Math,6th through 8th,Black/Hispanic/Native American,105,49,40,14,2,46.7,38.1,13.3,1.9,15.2
2022,620,Monroe County,Math,6th through 8th,Economically Disadvantaged,342,**,**,**,**,**,**,**,**,13.2
2022,620,Monroe County,Math,6th through 8th,English Learners with Transitional 1-4,21,**,**,**,**,**,**,**,**,**
2022,620,Monroe County,Math,6th through 8th,Students with Disabilities,135,**,**,**,**,**,**,**,**,2.2
2022,620,Monroe County,Math,6th through 8th,Super Subgroup,477,**,**,**,**,**,**,**,**,12.6
2022,620,Monroe County,Science,3rd through 5th,All Students,921,208,423,258,32,22.6,45.9,28,3.5,31.5
2022,620,Monroe County,Science,3rd through 5th,Black/Hispanic/Native American,78,**,**,**,**,**,**,**,**,20.5
2022,620,Monroe County,Science,3rd through 5th,Economically Disadvantaged,338,85,175,72,6,25.1,51.8,21.3,1.8,23.1
2022,620,Monroe County,Science,3rd through 5th,English Learners with Transitional 1-4,13,**,**,**,**,**,**,**,**,15.4
2022,620,Monroe County,Science,3rd through 5th,Students with Disabilities,129,**,**,**,**,**,**,**,**,8.5
2022,620,Monroe County,Science,3rd through 5th,Super Subgroup,449,132,222,89,6,29.5,49.4,19.8,1.3,21.2
2022,620,Monroe County,Science,3rd through 8th,All Students,1870,443,853,515,59,23.7,45.6,27.5,3.2,30.7
2022,620,Monroe County,Science,3rd through 8th,Black/Hispanic/Native American,181,49,88,41,3,27,48.6,22.7,1.7,24.3
2022,620,Monroe County,Science,3rd through 8th,Economically Disadvantaged,672,198,340,127,7,29.5,50.6,18.9,1,19.9
2022,620,Monroe County,Science,3rd through 8th,English Learners with Transitional 1-4,34,**,**,**,**,**,**,**,**,17.6
2022,620,Monroe County,Science,3rd through 8th,Students with Disabilities,260,**,**,**,**,**,**,**,**,6.9
2022,620,Monroe County,Science,3rd through 8th,Super Subgroup,916,300,438,169,9,32.8,47.8,18.4,1,19.4
2022,620,Monroe County,Science,6th through 8th,All Students,949,235,430,257,27,24.8,45.3,27.1,2.8,29.9
2022,620,Monroe County,Science,6th through 8th,Black/Hispanic/Native American,103,29,46,25,3,28.1,44.7,24.3,2.9,27.2
2022,620,Monroe County,Science,6th through 8th,Economically Disadvantaged,334,**,**,**,**,**,**,**,**,16.8
2022,620,Monroe County,Science,6th through 8th,English Learners with Transitional 1-4,21,**,**,**,**,**,**,**,**,19
2022,620,Monroe County,Science,6th through 8th,Students with Disabilities,131,**,**,**,**,**,**,**,**,5.3
2022,620,Monroe County,Science,6th through 8th,Super Subgroup,467,**,**,**,**,**,**,**,**,17.8
2022,620,Monroe County,Social Studies,3rd through 8th,All Students,957,205,341,362,49,21.5,35.6,37.8,5.1,42.9
2022,620,Monroe County,Social Studies,3rd through 8th,Black/Hispanic/Native American,104,23,44,30,7,22.2,42.3,28.8,6.7,35.6
2022,620,Monroe County,Social Studies,3rd through 8th,Economically Disadvantaged,337,**,**,**,**,**,**,**,**,31.8
2022,620,Monroe County,Social Studies,3rd through 8th,English Learners with Transitional 1-4,21,1,13,6,1,4.7,61.9,28.6,4.8,33.3
2022,620,Monroe County,Social Studies,3rd through 8th,Students with Disabilities,134,77,45,10,2,57.4,33.6,7.5,1.5,9
2022,620,Monroe County,Social Studies,3rd through 8th,Super Subgroup,472,146,184,132,10,30.9,39,28,2.1,30.1
2022,620,Monroe County,Social Studies,6th through 8th,All Students,957,205,341,362,49,21.5,35.6,37.8,5.1,42.9
2022,620,Monroe County,Social Studies,6th through 8th,Black/Hispanic/Native American,104,23,44,30,7,22.2,42.3,28.8,6.7,35.6
2022,620,Monroe County,Social Studies,6th through 8th,Economically Disadvantaged,337,**,**,**,**,**,**,**,**,31.8
2022,620,Monroe County,Social Studies,6th through 8th,English Learners with Transitional 1-4,21,1,13,6,1,4.7,61.9,28.6,4.8,33.3
2022,620,Monroe County,Social Studies,6th through 8th,Students with Disabilities,134,77,45,10,2,57.4,33.6,7.5,1.5,9
2022,620,Monroe County,Social Studies,6th through 8th,Super Subgroup,472,146,184,132,10,30.9,39,28,2.1,30.1
2022,620,Monroe County,US History,9th through 12th,All Students,121,44,50,21,6,36.3,41.3,17.4,5,22.3
2022,620,Monroe County,US History,9th through 12th,Black/Hispanic/Native American,31,**,**,**,**,**,**,**,**,16.1
2022,620,Monroe County,US History,9th through 12th,Economically Disadvantaged,36,**,**,**,**,**,**,**,**,16.7
2022,620,Monroe County,US History,9th through 12th,English Learners with Transitional 1-4,5,*,*,*,*,*,*,*,*,*
2022,620,Monroe County,US History,9th through 12th,Students with Disabilities,22,**,**,**,**,**,**,**,**,9.1
2022,620,Monroe County,US History,9th through 12th,Super Subgroup,68,**,**,**,**,**,**,**,**,14.7
2022,621,Sweetwater,ELA,3rd through 5th,All Students,463,112,184,132,35,24.2,39.7,28.5,7.6,36.1
2022,621,Sweetwater,ELA,3rd through 5th,Black/Hispanic/Native American,103,21,51,25,6,20.4,49.5,24.3,5.8,30.1
2022,621,Sweetwater,ELA,3rd through 5th,Economically Disadvantaged,154,56,67,28,3,36.4,43.5,18.2,1.9,20.1
2022,621,Sweetwater,ELA,3rd through 5th,English Learners with Transitional 1-4,33,**,**,**,**,**,**,**,**,18.2
2022,621,Sweetwater,ELA,3rd through 5th,Students with Disabilities,80,43,27,7,3,53.6,33.8,8.8,3.8,12.5
2022,621,Sweetwater,ELA,3rd through 5th,Super Subgroup,261,87,112,50,12,33.3,42.9,19.2,4.6,23.8
2022,621,Sweetwater,ELA,3rd through 8th,All Students,943,264,403,214,62,28,42.7,22.7,6.6,29.3
2022,621,Sweetwater,ELA,3rd through 8th,Black/Hispanic/Native American,203,51,105,40,7,25.2,51.7,19.7,3.4,23.2
2022,621,Sweetwater,ELA,3rd through 8th,Economically Disadvantaged,321,127,145,44,5,39.5,45.2,13.7,1.6,15.3
2022,621,Sweetwater,ELA,3rd through 8th,English Learners with Transitional 1-4,73,**,**,**,**,**,**,**,**,13.7
2022,621,Sweetwater,ELA,3rd through 8th,Students with Disabilities,145,96,38,8,3,66.2,26.2,5.5,2.1,7.6
2022,621,Sweetwater,ELA,3rd through 8th,Super Subgroup,523,196,232,80,15,37.4,44.4,15.3,2.9,18.2
2022,621,Sweetwater,ELA,6th through 8th,All Students,480,152,219,82,27,31.7,45.6,17.1,5.6,22.7
2022,621,Sweetwater,ELA,6th through 8th,Black/Hispanic/Native American,100,30,54,15,1,30,54,15,1,16
2022,621,Sweetwater,ELA,6th through 8th,Economically Disadvantaged,167,71,78,16,2,42.5,46.7,9.6,1.2,10.8
2022,621,Sweetwater,ELA,6th through 8th,English Learners with Transitional 1-4,40,**,**,**,**,**,**,**,**,10
2022,621,Sweetwater,ELA,6th through 8th,Students with Disabilities,65,**,**,**,**,**,**,**,**,1.5
2022,621,Sweetwater,ELA,6th through 8th,Super Subgroup,262,109,120,30,3,41.6,45.8,11.5,1.1,12.6
2022,621,Sweetwater,Math,3rd through 5th,All Students,463,144,163,116,40,31.1,35.2,25.1,8.6,33.7
2022,621,Sweetwater,Math,3rd through 5th,Black/Hispanic/Native American,103,29,42,27,5,28.1,40.8,26.2,4.9,31.1
2022,621,Sweetwater,Math,3rd through 5th,Economically Disadvantaged,154,70,51,27,6,45.5,33.1,17.5,3.9,21.4
2022,621,Sweetwater,Math,3rd through 5th,English Learners with Transitional 1-4,33,**,**,**,**,**,**,**,**,24.2
2022,621,Sweetwater,Math,3rd through 5th,Students with Disabilities,80,52,13,10,5,64.9,16.3,12.5,6.3,18.8
2022,621,Sweetwater,Math,3rd through 5th,Super Subgroup,261,107,88,52,14,41,33.7,19.9,5.4,25.3
2022,621,Sweetwater,Math,3rd through 8th,All Students,943,359,342,189,53,38.1,36.3,20,5.6,25.7
2022,621,Sweetwater,Math,3rd through 8th,Black/Hispanic/Native American,203,75,87,35,6,36.9,42.9,17.2,3,20.2
2022,621,Sweetwater,Math,3rd through 8th,Economically Disadvantaged,320,164,110,39,7,51.2,34.4,12.2,2.2,14.4
2022,621,Sweetwater,Math,3rd through 8th,English Learners with Transitional 1-4,73,**,**,**,**,**,**,**,**,15.1
2022,621,Sweetwater,Math,3rd through 8th,Students with Disabilities,146,108,22,11,5,74,15.1,7.5,3.4,11
2022,621,Sweetwater,Math,3rd through 8th,Super Subgroup,523,251,184,72,16,47.9,35.2,13.8,3.1,16.8
2022,621,Sweetwater,Math,6th through 8th,All Students,480,215,179,73,13,44.8,37.3,15.2,2.7,17.9
2022,621,Sweetwater,Math,6th through 8th,Black/Hispanic/Native American,100,46,45,8,1,46,45,8,1,9
2022,621,Sweetwater,Math,6th through 8th,Economically Disadvantaged,166,**,**,**,**,**,**,**,**,7.8
2022,621,Sweetwater,Math,6th through 8th,English Learners with Transitional 1-4,40,**,**,**,**,**,**,**,**,7.5
2022,621,Sweetwater,Math,6th through 8th,Students with Disabilities,66,**,**,**,**,**,**,**,**,1.5
2022,621,Sweetwater,Math,6th through 8th,Super Subgroup,262,**,**,**,**,**,**,**,**,8.4
2022,621,Sweetwater,Science,3rd through 5th,All Students,458,87,186,161,24,19,40.6,35.2,5.2,40.4
2022,621,Sweetwater,Science,3rd through 5th,Black/Hispanic/Native American,103,18,52,29,4,17.4,50.5,28.2,3.9,32
2022,621,Sweetwater,Science,3rd through 5th,Economically Disadvantaged,153,41,73,37,2,26.8,47.7,24.2,1.3,25.5
2022,621,Sweetwater,Science,3rd through 5th,English Learners with Transitional 1-4,33,**,**,**,**,**,**,**,**,21.2
2022,621,Sweetwater,Science,3rd through 5th,Students with Disabilities,79,31,31,15,2,39.3,39.2,19,2.5,21.5
2022,621,Sweetwater,Science,3rd through 5th,Super Subgroup,260,66,120,67,7,25.3,46.2,25.8,2.7,28.5
2022,621,Sweetwater,Science,3rd through 8th,All Students,939,200,423,286,30,21.3,45,30.5,3.2,33.7
2022,621,Sweetwater,Science,3rd through 8th,Black/Hispanic/Native American,203,44,109,45,5,21.6,53.7,22.2,2.5,24.6
2022,621,Sweetwater,Science,3rd through 8th,Economically Disadvantaged,320,**,**,**,**,**,**,**,**,20.3
2022,621,Sweetwater,Science,3rd through 8th,English Learners with Transitional 1-4,73,**,**,**,**,**,**,**,**,17.8
2022,621,Sweetwater,Science,3rd through 8th,Students with Disabilities,145,76,48,19,2,52.4,33.1,13.1,1.4,14.5
2022,621,Sweetwater,Science,3rd through 8th,Super Subgroup,523,151,253,110,9,28.9,48.4,21,1.7,22.8
2022,621,Sweetwater,Science,6th through 8th,All Students,481,113,237,125,6,23.5,49.3,26,1.2,27.2
2022,621,Sweetwater,Science,6th through 8th,Black/Hispanic/Native American,100,26,57,16,1,26,57,16,1,17
2022,621,Sweetwater,Science,6th through 8th,Economically Disadvantaged,167,**,**,**,**,**,**,**,**,15.6
2022,621,Sweetwater,Science,6th through 8th,English Learners with Transitional 1-4,40,**,**,**,**,**,**,**,**,15
2022,621,Sweetwater,Science,6th through 8th,Students with Disabilities,66,**,**,**,**,**,**,**,**,6.1
2022,621,Sweetwater,Science,6th through 8th,Super Subgroup,263,**,**,**,**,**,**,**,**,17.1
2022,621,Sweetwater,Social Studies,3rd through 8th,All Students,479,130,189,136,24,27.1,39.5,28.4,5,33.4
2022,621,Sweetwater,Social Studies,3rd through 8th,Black/Hispanic/Native American,99,24,47,25,3,24.2,47.5,25.3,3,28.3
2022,621,Sweetwater,Social Studies,3rd through 8th,Economically Disadvantaged,166,51,74,39,2,30.7,44.6,23.5,1.2,24.7
2022,621,Sweetwater,Social Studies,3rd through 8th,English Learners with Transitional 1-4,39,12,21,5,1,30.8,53.8,12.8,2.6,15.4
2022,621,Sweetwater,Social Studies,3rd through 8th,Students with Disabilities,65,**,**,**,**,**,**,**,**,3.1
2022,621,Sweetwater,Social Studies,3rd through 8th,Super Subgroup,261,81,114,61,5,31,43.7,23.4,1.9,25.3
2022,621,Sweetwater,Social Studies,6th through 8th,All Students,479,130,189,136,24,27.1,39.5,28.4,5,33.4
2022,621,Sweetwater,Social Studies,6th through 8th,Black/Hispanic/Native American,99,24,47,25,3,24.2,47.5,25.3,3,28.3
2022,621,Sweetwater,Social Studies,6th through 8th,Economically Disadvantaged,166,51,74,39,2,30.7,44.6,23.5,1.2,24.7
2022,621,Sweetwater,Social Studies,6th through 8th,English Learners with Transitional 1-4,39,12,21,5,1,30.8,53.8,12.8,2.6,15.4
2022,621,Sweetwater,Social Studies,6th through 8th,Students with Disabilities,65,**,**,**,**,**,**,**,**,3.1
2022,621,Sweetwater,Social Studies,6th through 8th,Super Subgroup,261,81,114,61,5,31,43.7,23.4,1.9,25.3
2022,630,Montgomery County,Biology I,9th through 12th,All Students,2588,524,772,1123,169,20.3,29.8,43.4,6.5,49.9
2022,630,Montgomery County,Biology I,9th through 12th,Black/Hispanic/Native American,1264,331,425,471,37,26.2,33.6,37.3,2.9,40.2
2022,630,Montgomery County,Biology I,9th through 12th,Economically Disadvantaged,572,190,198,175,9,33.2,34.6,30.6,1.6,32.2
2022,630,Montgomery County,Biology I,9th through 12th,English Learners with Transitional 1-4,67,**,**,**,**,**,**,**,**,25.4
2022,630,Montgomery County,Biology I,9th through 12th,Students with Disabilities,242,**,**,**,**,**,**,**,**,13.2
2022,630,Montgomery County,Biology I,9th through 12th,Super Subgroup,1556,428,529,557,42,27.5,34,35.8,2.7,38.5
2022,630,Montgomery County,ELA,3rd through 5th,All Students,8473,1730,3188,2778,777,20.4,37.6,32.8,9.2,42
2022,630,Montgomery County,ELA,3rd through 5th,Black/Hispanic/Native American,3895,1106,1591,991,207,28.5,40.8,25.4,5.3,30.8
2022,630,Montgomery County,ELA,3rd through 5th,Economically Disadvantaged,2233,708,955,486,84,31.6,42.8,21.8,3.8,25.5
2022,630,Montgomery County,ELA,3rd through 5th,English Learners with Transitional 1-4,422,109,188,100,25,25.9,44.5,23.7,5.9,29.6
2022,630,Montgomery County,ELA,3rd through 5th,Students with Disabilities,1128,568,419,124,17,50.4,37.1,11,1.5,12.5
2022,630,Montgomery County,ELA,3rd through 5th,Super Subgroup,5189,1463,2128,1319,279,28.2,41,25.4,5.4,30.8
2022,630,Montgomery County,ELA,3rd through 8th,All Students,16592,3647,6859,4830,1256,22,41.3,29.1,7.6,36.7
2022,630,Montgomery County,ELA,3rd through 8th,Black/Hispanic/Native American,7823,2297,3415,1781,330,29.3,43.7,22.8,4.2,27
2022,630,Montgomery County,ELA,3rd through 8th,Economically Disadvantaged,4213,1429,1877,778,129,33.8,44.6,18.5,3.1,21.5
2022,630,Montgomery County,ELA,3rd through 8th,English Learners with Transitional 1-4,784,267,340,148,29,34,43.4,18.9,3.7,22.6
2022,630,Montgomery County,ELA,3rd through 8th,Students with Disabilities,1993,1148,671,154,20,57.6,33.7,7.7,1,8.7
2022,630,Montgomery County,ELA,3rd through 8th,Super Subgroup,10104,3021,4401,2255,427,29.9,43.6,22.3,4.2,26.5
2022,630,Montgomery County,ELA,6th through 8th,All Students,8119,1917,3671,2052,479,23.6,45.2,25.3,5.9,31.2
2022,630,Montgomery County,ELA,6th through 8th,Black/Hispanic/Native American,3928,1191,1824,790,123,30.4,46.4,20.1,3.1,23.2
